DataLine,OnOff,Event,Time,Date,Latitude,Longitude,D_Lat,D_Long,DistTraveled,On_Off,LegNumb,Beaufort,SwellHt,SwellDir,Temp,WindSpeed,Course,Speed,Weather,HorizSun,VertSun,WindDir,Visibility,SightNumb,Observer,Cue,Method,Angle,Reticle,AlturaNav,NewRadDist,RadDistance,PerpDist,MMCourse,MMSpeed,SpeciesCode,Species,BestSS,HighSS,LowSS
3735,.,W,1432,91108,S13:11.83,W038:40.93,-13.197,-38.682,0,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3736,.,*,1434,91108,S13:12.15,W038:40.99,-13.203,-38.683,0.325,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3737,.,*,1436,91108,S13:12.49,W038:41.00,-13.208,-38.683,0.34,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3738,.,*,1438,91108,S13:12.81,W038:40.97,-13.214,-38.683,0.321,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3739,.,*,1440,91108,S13:13.14,W038:40.96,-13.219,-38.683,0.33,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3740,.,*,1442,91108,S13:13.47,W038:40.98,-13.224,-38.683,0.331,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3741,.,*,1444,91108,S13:13.80,W038:40.97,-13.23,-38.683,0.33,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3742,.,*,1446,91108,S13:14.13,W038:40.98,-13.236,-38.683,0.33,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3743,.,*,1448,91108,S13:14.47,W038:40.98,-13.241,-38.683,0.34,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3744,.,*,1450,91108,S13:14.75,W038:40.99,-13.246,-38.683,0.28,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3745,.,*,1452,91108,S13:15.14,W038:40.98,-13.252,-38.683,0.39,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3746,.,*,1454,91108,S13:15.43,W038:40.98,-13.257,-38.683,0.29,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3747,.,*,1456,91108,S13:15.71,W038:41.00,-13.262,-38.683,0.281,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3748,,E,1457,91108,S13:15.95,W038:40.99,-13.266,-38.683,0,OFF,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3749,.,R,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3750,.,P,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3751,.,V,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,80,4,5,130,-1,18,193,9,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3752,.,N,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,80,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3753,.,W,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,80,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3754,.,t,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3755,.,C,1457,91108,S13:16.04,W038:41.01,-13.267,-38.683,0,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3756,.,*,1458,91108,S13:16.12,W038:41.06,-13.269,-38.684,0.094,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3757,.,*,1500,91108,S13:16.39,W038:41.21,-13.273,-38.687,0.307,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3761,.,S,1500,91108,S13:16.39,W038:41.21,-13.273,-38.687,0,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,116,15,2,2,46,0.3,8.5,2.936608496,1.703,2.112419369,-1,-1,76,Megaptera novaeangliae,3,3,3
3764,.,*,1502,91108,S13:16.72,W038:41.41,-13.279,-38.69,0.383,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3765,.,P,1504,91108,S13:17.00,W038:41.55,-13.283,-38.693,0.312,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3766,.,V,1504,91108,S13:17.00,W038:41.55,-13.283,-38.693,0,ON,81,4,5,130,-1,18,220,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3767,.,N,1504,91108,S13:17.00,W038:41.55,-13.283,-38.693,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3768,.,W,1504,91108,S13:17.00,W038:41.55,-13.283,-38.693,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3769,.,*,1504,91108,S13:17.02,W038:41.56,-13.284,-38.693,0.022,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3770,.,*,1506,91108,S13:17.33,W038:41.71,-13.289,-38.695,0.343,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3771,.,*,1508,91108,S13:17.63,W038:41.88,-13.294,-38.698,0.343,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3775,.,S,1509,91108,S13:17.79,W038:41.96,-13.297,-38.699,0.178,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,117,4,6,2,71,0.5,8.5,2.151829069,1.252,2.034594356,-1,-1,76,Megaptera novaeangliae,1,1,1
3778,.,*,1510,91108,S13:17.93,W038:42.04,-13.299,-38.701,0.16,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3779,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0.703,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3780,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3781,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3782,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3783,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3784,.,*,1514,91108,S13:18.56,W038:42.36,-13.309,-38.706,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3785,.,*,1514,91108,S13:18.57,W038:42.36,-13.309,-38.706,0.01,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3786,.,*,1514,91108,S13:18.57,W038:42.37,-13.309,-38.706,0.01,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3787,.,*,1516,91108,S13:18.79,W038:42.48,-13.313,-38.708,0.245,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3788,.,*,1518,91108,S13:19.10,W038:42.64,-13.318,-38.711,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3789,.,*,1520,91108,S13:19.41,W038:42.80,-13.323,-38.713,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3790,.,*,1522,91108,S13:19.72,W038:42.96,-13.329,-38.716,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3791,.,*,1524,91108,S13:20.03,W038:43.12,-13.334,-38.719,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3792,.,*,1526,91108,S13:20.34,W038:43.28,-13.339,-38.721,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3793,.,*,1528,91108,S13:20.65,W038:43.44,-13.344,-38.724,0.347,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3794,.,*,1530,91108,S13:20.96,W038:43.61,-13.349,-38.727,0.352,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3795,.,*,1532,91108,S13:21.15,W038:43.71,-13.352,-38.729,0.214,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3796,.,P,1532,91108,S13:21.15,W038:43.71,-13.352,-38.729,0,ON,81,4,5,130,-1,18,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3797,.,V,1532,91108,S13:21.15,W038:43.71,-13.352,-38.729,0,ON,81,5,5,130,-1,22,206,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3798,.,N,1532,91108,S13:21.15,W038:43.71,-13.352,-38.729,0,ON,81,5,5,130,-1,22,207,10,1,0,0,132,-1,,,,,,,8.5,,,,,,,,,,
3799,.,W,1532,91108,S13:21.15,W038:43.71,-13.352,-38.729,0,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3800,.,*,1534,91108,S13:21.57,W038:43.93,-13.359,-38.732,0.472,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3801,.,*,1536,91108,S13:21.88,W038:44.08,-13.365,-38.735,0.343,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3802,.,*,1538,91108,S13:22.18,W038:44.25,-13.37,-38.737,0.343,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3806,.,S,1539,91108,S13:22.38,W038:44.35,-13.373,-38.739,0.223,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,118,5,6,1,1,0.3,8.5,2.936608496,2,0.051250885,-1,-1,76,Megaptera novaeangliae,2,2,2
3809,.,*,1540,91108,S13:22.48,W038:44.40,-13.375,-38.74,0.111,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3810,.,*,1542,91108,S13:22.79,W038:44.56,-13.38,-38.743,0.347,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3811,.,*,1544,91108,S13:23.09,W038:44.72,-13.385,-38.745,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3812,.,*,1546,91108,S13:23.39,W038:44.88,-13.39,-38.748,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3813,.,*,1548,91108,S13:23.69,W038:45.04,-13.395,-38.751,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3814,.,*,1550,91108,S13:23.99,W038:45.20,-13.4,-38.753,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3815,.,*,1552,91108,S13:24.29,W038:45.35,-13.405,-38.756,0.334,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3816,.,*,1554,91108,S13:24.60,W038:45.51,-13.41,-38.758,0.347,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3817,.,*,1556,91108,S13:24.88,W038:45.65,-13.415,-38.761,0.312,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3818,.,*,1558,91108,S13:25.19,W038:45.83,-13.42,-38.764,0.356,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3819,.,*,1600,91108,S13:25.41,W038:45.93,-13.424,-38.765,0.241,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3823,.,S,1601,91108,S13:25.64,W038:46.06,-13.427,-38.768,0.263,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,119,1,6,1,359,0.2,8.5,3.627462137,3,0.063307944,-1,-1,76,Megaptera novaeangliae,1,0,0
3826,.,*,1602,91108,S13:25.80,W038:46.13,-13.43,-38.769,0.174,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3827,.,*,1604,91108,S13:26.10,W038:46.29,-13.435,-38.771,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3828,.,*,1606,91108,S13:26.40,W038:46.45,-13.44,-38.774,0.338,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3829,.,P,1606,91108,S13:26.42,W038:46.47,-13.44,-38.775,0.028,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3830,.,V,1606,91108,S13:26.42,W038:46.47,-13.44,-38.775,0,ON,81,5,5,130,-1,22,207,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3831,.,N,1606,91108,S13:26.42,W038:46.47,-13.44,-38.775,0,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3832,.,W,1606,91108,S13:26.42,W038:46.47,-13.44,-38.775,0,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3833,.,*,1608,91108,S13:26.70,W038:46.62,-13.445,-38.777,0.316,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3834,.,*,1610,91108,S13:27.00,W038:46.77,-13.45,-38.779,0.334,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3835,.,*,1612,91108,S13:27.30,W038:46.93,-13.455,-38.782,0.338,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3836,.,*,1614,91108,S13:27.61,W038:47.08,-13.46,-38.785,0.343,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3837,.,*,1616,91108,S13:27.91,W038:47.24,-13.465,-38.787,0.338,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3838,.,*,1618,91108,S13:28.21,W038:47.40,-13.47,-38.79,0.338,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3842,.,S,1618,91108,S13:28.32,W038:47.45,-13.472,-38.791,0.12,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,120,17,6,2,34,0.5,8.5,2.151829069,1.252,1.203287545,-1,-1,76,Megaptera novaeangliae,3,3,3
3845,.,*,1620,91108,S13:28.46,W038:47.54,-13.474,-38.792,0.165,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3846,.,*,1622,91108,S13:28.81,W038:47.70,-13.48,-38.795,0.383,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3847,.,*,1624,91108,S13:29.02,W038:47.83,-13.484,-38.797,0.245,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3848,.,*,1626,91108,S13:29.39,W038:48.02,-13.49,-38.8,0.414,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3849,.,*,1628,91108,S13:29.69,W038:48.16,-13.495,-38.803,0.33,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3850,.,*,1630,91108,S13:29.98,W038:48.31,-13.5,-38.805,0.325,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3851,.,*,1632,91108,S13:30.27,W038:48.46,-13.505,-38.808,0.325,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3852,.,P,1632,91108,S13:30.35,W038:48.51,-13.506,-38.808,0.094,ON,81,5,5,130,-1,22,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3853,.,V,1632,91108,S13:30.35,W038:48.51,-13.506,-38.808,0,ON,81,5,5,130,-1,20,211,10,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3854,.,N,1632,91108,S13:30.35,W038:48.51,-13.506,-38.808,0,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3855,.,W,1632,91108,S13:30.35,W038:48.51,-13.506,-38.808,0,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3856,.,*,1634,91108,S13:30.46,W038:48.57,-13.508,-38.81,0.125,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3857,.,*,1636,91108,S13:30.84,W038:48.77,-13.514,-38.813,0.427,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3858,.,*,1638,91108,S13:31.15,W038:48.92,-13.519,-38.815,0.343,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3859,.,*,1640,91108,S13:31.44,W038:49.07,-13.524,-38.818,0.325,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3863,.,S,1641,91108,S13:31.57,W038:49.15,-13.526,-38.819,0.152,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,121,5,6,1,57,0.4,8.5,2.480048598,2,2.079943766,-1,-1,79,unid. large whale,2,2,2
3869,.,S,1641,91108,S13:31.66,W038:49.19,-13.528,-38.82,0.098,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,122,3,6,1,340,0.1,8.5,4.858366726,3,1.661659284,-1,-1,76,Megaptera novaeangliae,2,2,2
3872,.,*,1642,91108,S13:31.73,W038:49.23,-13.529,-38.82,0.08,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3873,.,*,1644,91108,S13:32.02,W038:49.39,-13.534,-38.823,0.329,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3874,.,*,1646,91108,S13:32.31,W038:49.55,-13.538,-38.826,0.329,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3875,.,*,1648,91108,S13:32.61,W038:49.70,-13.543,-38.828,0.334,ON,81,5,5,130,-1,20,206,7,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3876,.,N,1648,91108,S13:32.69,W038:49.75,-13.545,-38.829,0.094,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3880,.,S,1649,91108,S13:32.74,W038:49.77,-13.546,-38.829,0.054,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,123,3,2,1,294,1.5,8.5,0.942875966,1,0.861360056,-1,-1,76,Megaptera novaeangliae,5,5,3
3883,.,*,1650,91108,S13:32.90,W038:49.86,-13.548,-38.831,0.183,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3884,.,*,1652,91108,S13:33.20,W038:50.01,-13.553,-38.833,0.334,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3885,.,*,1654,91108,S13:33.50,W038:50.17,-13.558,-38.836,0.338,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3886,.,C,1655,91108,S13:33.68,W038:50.25,-13.561,-38.838,0.196,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3887,.,*,1656,91108,S13:33.80,W038:50.32,-13.563,-38.839,0.138,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3888,.,*,1658,91108,S13:34.09,W038:50.47,-13.568,-38.841,0.325,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3892,.,S,1658,91108,S13:34.10,W038:50.48,-13.568,-38.841,0.014,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,124,5,6,1,27,0.5,8.5,2.151829069,2,0.976909954,-1,-1,76,Megaptera novaeangliae,2,2,2
3895,.,C,1659,91108,S13:34.30,W038:50.58,-13.572,-38.843,0.223,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3896,.,*,1700,91108,S13:34.39,W038:50.63,-13.573,-38.844,0.103,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3897,.,C,1700,91108,S13:34.42,W038:50.64,-13.574,-38.844,0.032,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3898,.,*,1702,91108,S13:34.69,W038:50.78,-13.578,-38.846,0.302,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3899,.,*,1704,91108,S13:34.98,W038:50.95,-13.583,-38.849,0.334,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3900,.,*,1706,91108,S13:35.28,W038:51.09,-13.588,-38.852,0.33,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3901,.,*,1708,91108,S13:35.57,W038:51.24,-13.593,-38.854,0.325,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3902,.,C,1709,91108,S13:35.75,W038:51.34,-13.596,-38.856,0.205,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3903,.,*,1710,91108,S13:35.86,W038:51.40,-13.598,-38.857,0.125,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3904,.,P,1710,91108,S13:35.96,W038:51.45,-13.599,-38.857,0.111,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3905,.,V,1710,91108,S13:35.96,W038:51.45,-13.599,-38.857,0,ON,81,5,5,130,-1,20,212,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3906,.,N,1710,91108,S13:35.96,W038:51.45,-13.599,-38.857,0,ON,81,5,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3907,.,W,1710,91108,S13:35.96,W038:51.45,-13.599,-38.857,0,ON,81,5,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3908,.,*,1712,91108,S13:36.15,W038:51.55,-13.602,-38.859,0.214,ON,81,5,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3909,.,*,1714,91108,S13:36.43,W038:51.70,-13.607,-38.862,0.316,ON,81,5,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3910,.,V,1715,91108,S13:36.61,W038:51.79,-13.61,-38.863,0.2,ON,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3911,.,*,1716,91108,S13:36.72,W038:51.84,-13.612,-38.864,0.12,ON,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3912,.,*,1718,91108,S13:37.02,W038:51.93,-13.617,-38.866,0.313,ON,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3913,,E,1718,91108,S13:37.14,W038:51.91,-13.619,-38.865,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3914,,*,1720,91108,S13:37.32,W038:51.85,-13.622,-38.864,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3915,,*,1722,91108,S13:37.60,W038:51.71,-13.627,-38.862,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3916,,*,1724,91108,S13:37.85,W038:51.52,-13.631,-38.859,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3917,,*,1726,91108,S13:38.12,W038:51.36,-13.635,-38.856,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3918,,*,1728,91108,S13:38.38,W038:51.16,-13.64,-38.853,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3919,,*,1730,91108,S13:38.64,W038:51.00,-13.644,-38.85,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3920,,*,1732,91108,S13:38.95,W038:51.09,-13.649,-38.852,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3921,,*,1734,91108,S13:39.26,W038:51.18,-13.654,-38.853,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3922,,*,1736,91108,S13:39.59,W038:51.21,-13.66,-38.854,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3923,,*,1738,91108,S13:39.91,W038:51.26,-13.665,-38.854,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3924,,*,1740,91108,S13:40.23,W038:51.33,-13.67,-38.855,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3925,,*,1742,91108,S13:40.54,W038:51.41,-13.676,-38.857,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
3926,,*,1744,91108,S13:40.87,W038:51.45,-13.681,-38.857,0,OFF,81,4,5,130,-1,20,205,9,1,3,2,145,-1,,,,,,,8.5,,,,,,,,,,
